"Step","_name_or_path: prajjwal1/bert-medium - eval/P_err","_name_or_path: prajjwal1/bert-medium - eval/P_err__MIN","_name_or_path: prajjwal1/bert-medium - eval/P_err__MAX","_name_or_path: prajjwal1/bert-mini - eval/P_err","_name_or_path: prajjwal1/bert-mini - eval/P_err__MIN","_name_or_path: prajjwal1/bert-mini - eval/P_err__MAX","_name_or_path: bert-base-cased - eval/P_err","_name_or_path: bert-base-cased - eval/P_err__MIN","_name_or_path: bert-base-cased - eval/P_err__MAX","_name_or_path: prajjwal1/bert-tiny - eval/P_err","_name_or_path: prajjwal1/bert-tiny - eval/P_err__MIN","_name_or_path: prajjwal1/bert-tiny - eval/P_err__MAX"
"242","0.8223289140574502","0.8078561287269286","0.8324656885944155","0.8505460051997924","0.8433506862281117","0.8603880738286795","0.8331210191082803","0.8230209281164695","0.8398544131028207","0.8739651443332818","0.8711364717070851","0.8807382867960246"
"243","0.8223289140574502","0.8078561287269286","0.8324656885944155","0.8505460051997924","0.8433506862281117","0.8603880738286795","0.8331210191082803","0.8230209281164695","0.8398544131028207","0.8739651443332818","0.8711364717070851","0.8807382867960246"
"246","0.8269754451973269","0.8203815728245696","0.8338762214983714","0.8523951514005338","0.8450442066077245","0.8608655188459748","0.8131888836552049","0.802637776731041","0.8214790390956194","0.8764294842226874","0.8608655188459748","0.8873894834806887"
"247","0.8269754451973269","0.8203815728245696","0.8338762214983714","0.8523951514005338","0.8450442066077245","0.8608655188459748","0.8131888836552049","0.802637776731041","0.8214790390956194","0.8764294842226874","0.8608655188459748","0.8873894834806887"
"250","0.8144888808220033","0.7889908256880733","0.830703012912482","0.8460357915704588","0.8324480927088364","0.8641798182687709","0.8304526748971194","0.8262459990855052","0.8335619570187471","0.8728924703397629","0.8614196040560116","0.8837876614060258"
"251","0.8144888808220033","0.7889908256880733","0.830703012912482","0.8460357915704588","0.8324480927088364","0.8641798182687709","0.8304526748971194","0.8262459990855052","0.8335619570187471","0.8728924703397629","0.8614196040560116","0.8837876614060258"
"254","0.8103137924151883","0.8000945179584121","0.8241965973534972","0.8411951657189803","0.8303402646502835","0.8492438563327032","0.8303002309468823","0.823094688221709","0.8392609699769054","0.8737845441752781","0.8672302337145699","0.8799621928166351"
"255","0.8103137924151883","0.8000945179584121","0.8241965973534972","0.8411951657189803","0.8303402646502835","0.8492438563327032","0.8303002309468823","0.823094688221709","0.8392609699769054","0.8737845441752781","0.8672302337145699","0.8799621928166351"
"258","0.809360274044746","0.8022977501196745","0.8251231527093597","0.8438941488019582","0.8343705122067975","0.8586206896551725","0.8238293926750118","0.8145572554473806","0.8340287436254057","0.872944369639703","0.8664432742939205","0.8871921182266009"
"259","0.809360274044746","0.8022977501196745","0.8251231527093597","0.8438941488019582","0.8343705122067975","0.8586206896551725","0.8238293926750118","0.8145572554473806","0.8340287436254057","0.872944369639703","0.8664432742939205","0.8871921182266009"
"262","0.8168711131023935","0.8076009501187649","0.8288770053475936","0.8439438473805337","0.831353919239905","0.8599902771025766","0.8228518346493265","0.816999535531816","0.8276823037621923","0.8703577956967518","0.8612826603325415","0.8764845605700713"
"263","0.8168711131023935","0.8076009501187649","0.8288770053475936","0.8439438473805337","0.831353919239905","0.8599902771025766","0.8228518346493265","0.816999535531816","0.8276823037621923","0.8703577956967518","0.8612826603325415","0.8764845605700713"
"266","0.8140138010629743","0.8052967140755272","0.8243052284503062","0.8426459360418148","0.830308974987739","0.8516250588789449","0.8150375939849624","0.8054511278195489","0.8195488721804511","0.8714832781486404","0.8666012751348701","0.8789448893075836"
"267","0.8140138010629743","0.8052967140755272","0.8243052284503062","0.8426459360418148","0.830308974987739","0.8516250588789449","0.8150375939849624","0.8054511278195489","0.8195488721804511","0.8714832781486404","0.8666012751348701","0.8789448893075836"
"270","0.8161472781203667","0.8099372889532079","0.8259187620889749","0.840085757659733","0.8306801736613604","0.851063829787234","0.8201869158878505","0.8121495327102803","0.8261682242990654","0.8707925235667945","0.8668596237337193","0.8776595744680851"
"271","0.8161472781203667","0.8099372889532079","0.8259187620889749","0.840085757659733","0.8306801736613604","0.851063829787234","0.8201869158878505","0.8121495327102803","0.8261682242990654","0.8707925235667945","0.8668596237337193","0.8776595744680851"
"274","0.803990167916112","0.7985714285714286","0.8157142857142857","0.8377898596417477","0.8285714285714285","0.8474742520843551","0.8272559852670349","0.8158379373848987","0.833793738489871","0.8690173988182817","0.8609523809523809","0.8778813143697891"
"275","0.803990167916112","0.7985714285714286","0.8157142857142857","0.8377898596417477","0.8285714285714285","0.8474742520843551","0.8272559852670349","0.8158379373848987","0.833793738489871","0.8690173988182817","0.8609523809523809","0.8778813143697891"
"278","0.8173561247024407","0.8074110190151146","0.8324705882352941","0.8449830498752402","0.832","0.8550588235294118","0.8156643356643356","0.8055944055944055","0.8321678321678322","0.8730373591074656","0.8625060945880059","0.8810336421257923"
"279","0.8173561247024407","0.8074110190151146","0.8324705882352941","0.8449830498752402","0.832","0.8550588235294118","0.8156643356643356","0.8055944055944055","0.8321678321678322","0.8730373591074656","0.8625060945880059","0.8810336421257923"
"282","0.8162919447149971","0.8029369966840361","0.8312379110251451","0.8481509308796971","0.8398863098057793","0.8539651837524178","0.821355617455896","0.8115134633240483","0.8324048282265553","0.874942802140762","0.867504835589942","0.8810990052108005"
"283","0.8162919447149971","0.8029369966840361","0.8312379110251451","0.8481509308796971","0.8398863098057793","0.8539651837524178","0.821355617455896","0.8115134633240483","0.8324048282265553","0.874942802140762","0.867504835589942","0.8810990052108005"
"286","0.8062527949173176","0.7979749276759884","0.8171149144254279","0.8362101039060861","0.8317848410757946","0.8405867970660147","0.8169793621013133","0.8109756097560976","0.8269230769230769","0.8653338929062345","0.8596914175506268","0.8723716381418093"
"287","0.8062527949173176","0.7979749276759884","0.8171149144254279","0.8362101039060861","0.8317848410757946","0.8405867970660147","0.8169793621013133","0.8109756097560976","0.8269230769230769","0.8653338929062345","0.8596914175506268","0.8723716381418093"
"290","0.813285923661241","0.8018190521780757","0.8256210423770093","0.8423829317719029","0.8367640019147917","0.8463379607467688","0.8243518518518517","0.8180555555555555","0.8347222222222223","0.8683047634059324","0.8631271310277643","0.8714076960545543"
"291","0.813285923661241","0.8018190521780757","0.8256210423770093","0.8423829317719029","0.8367640019147917","0.8463379607467688","0.8243518518518517","0.8180555555555555","0.8347222222222223","0.8683047634059324","0.8631271310277643","0.8714076960545543"
"294","0.8182974540866478","0.7960246095598675","0.8258400378608614","0.8422210030056945","0.8390913393279698","0.8461902508282063","0.8150070788107598","0.7932987258140632","0.8230297310051912","0.8711156901533373","0.8672566371681416","0.873639375295788"
"295","0.8182974540866478","0.7960246095598675","0.8258400378608614","0.8422210030056945","0.8390913393279698","0.8461902508282063","0.8150070788107598","0.7932987258140632","0.8230297310051912","0.8711156901533373","0.8672566371681416","0.873639375295788"
"298","0.8166651863557629","0.8066060315940642","0.8293975903614458","0.8429721259379306","0.8343705122067975","0.8554216867469879","0.8308184727937814","0.8180155464106081","0.848193872885231","0.8722347119449554","0.865007180469124","0.8790361445783132"
"299","0.8166651863557629","0.8066060315940642","0.8293975903614458","0.8429721259379306","0.8343705122067975","0.8554216867469879","0.8308184727937814","0.8180155464106081","0.848193872885231","0.8722347119449554","0.865007180469124","0.8790361445783132"
"302","0.8124447989749713","0.8039772727272727","0.8243371212121212","0.8453479997014479","0.837594696969697","0.8494318181818181","0.8252310536044363","0.821626617375231","0.8290203327171903","0.8664146701000149","0.8596059113300493","0.8716856060606061"
"303","0.8124447989749713","0.8039772727272727","0.8243371212121212","0.8453479997014479","0.837594696969697","0.8494318181818181","0.8252310536044363","0.821626617375231","0.8290203327171903","0.8664146701000149","0.8596059113300493","0.8716856060606061"
"306","0.80139992467029","0.7955854126679462","0.805662188099808","0.8293247528481669","0.8243761996161229","0.8373320537428023","0.8233348644924208","0.8020211299954065","0.8364722094625632","0.8608205612063407","0.8502879078694818","0.8661228406909789"
"307","0.80139992467029","0.7955854126679462","0.805662188099808","0.8293247528481669","0.8243761996161229","0.8373320537428023","0.8233348644924208","0.8020211299954065","0.8364722094625632","0.8608205612063407","0.8502879078694818","0.8661228406909789"
"310","0.8151580442804599","0.7996210326859309","0.8313595452392231","0.8423120895852059","0.8242539081004263","0.8526764566556134","0.8181732580037664","0.8074387947269304","0.8234463276836158","0.8712822977718074","0.8612032212221696","0.8820464234959735"
"311","0.8151580442804599","0.7996210326859309","0.8313595452392231","0.8423120895852059","0.8242539081004263","0.8526764566556134","0.8181732580037664","0.8074387947269304","0.8234463276836158","0.8712822977718074","0.8612032212221696","0.8820464234959735"
"314","0.8090539066072716","0.8029339853300733","0.8123195380173244","0.8366724634134289","0.8229828850855746","0.8479307025986526","0.8134342478713339","0.8060548722800378","0.8202459791863765","0.8658010452969872","0.8474327628361858","0.8763233878729547"
"315","0.8090539066072716","0.8029339853300733","0.8123195380173244","0.8366724634134289","0.8229828850855746","0.8479307025986526","0.8134342478713339","0.8060548722800378","0.8202459791863765","0.8658010452969872","0.8474327628361858","0.8763233878729547"
"318","0.804257398611904","0.792183031458532","0.8203050524308866","0.8317870744530775","0.82697807435653","0.8350810295519542","0.8192253849743351","0.8058796080261316","0.8273448436770882","0.8645678377028082","0.8551000953288846","0.8722592945662535"
"319","0.804257398611904","0.792183031458532","0.8203050524308866","0.8317870744530775","0.82697807435653","0.8350810295519542","0.8192253849743351","0.8058796080261316","0.8273448436770882","0.8645678377028082","0.8551000953288846","0.8722592945662535"
"322","0.8151477428444598","0.8048090523338048","0.8293257897218294","0.8370017452873106","0.8294346978557505","0.8434700612918434","0.8132093023255814","0.8037209302325581","0.8209302325581396","0.8649568089641045","0.8576998050682261","0.8727015558698727"
"323","0.8151477428444598","0.8048090523338048","0.8293257897218294","0.8370017452873106","0.8294346978557505","0.8434700612918434","0.8132093023255814","0.8037209302325581","0.8209302325581396","0.8649568089641045","0.8576998050682261","0.8727015558698727"
"326","0.8058347245725374","0.8011472275334608","0.8161546085232904","0.8359841730354155","0.8264818355640535","0.845602294455067","0.8173711100789596","0.8058522991175104","0.8313980492336275","0.8682859996172118","0.8580305927342257","0.885755258126195"
"327","0.8058347245725374","0.8011472275334608","0.8161546085232904","0.8359841730354155","0.8264818355640535","0.845602294455067","0.8173711100789596","0.8058522991175104","0.8313980492336275","0.8682859996172118","0.8580305927342257","0.885755258126195"
"330","0.8145895989329107","0.8090646094503375","0.8213776722090261","0.8472919553709884","0.8380047505938242","0.8551068883610451","0.8104274307186472","0.7862846406763739","0.8271488961953969","0.8699063395460594","0.8646080760095012","0.8859857482185273"
"331","0.8145895989329107","0.8090646094503375","0.8213776722090261","0.8472919553709884","0.8380047505938242","0.8551068883610451","0.8104274307186472","0.7862846406763739","0.8271488961953969","0.8699063395460594","0.8646080760095012","0.8859857482185273"
"334","0.8099696800218679","0.8004728132387706","0.8189125295508274","0.8386188912563861","0.8301886792452831","0.8447024673439768","0.8215541165587419","0.8154486586493987","0.8279370952821461","0.8652346395742623","0.857210401891253","0.875177304964539"
"335","0.8099696800218679","0.8004728132387706","0.8189125295508274","0.8386188912563861","0.8301886792452831","0.8447024673439768","0.8215541165587419","0.8154486586493987","0.8279370952821461","0.8652346395742623","0.857210401891253","0.875177304964539"
"338","0.811065022679811","0.7994336951392166","0.8263331760264275","0.8389075516011661","0.827748938178386","0.8452958292919496","0.8112820512820512","0.8","0.820979020979021","0.8651663005581115","0.8588957055214724","0.8749410099103351"
"339","0.811065022679811","0.7994336951392166","0.8263331760264275","0.8389075516011661","0.827748938178386","0.8452958292919496","0.8112820512820512","0.8","0.820979020979021","0.8651663005581115","0.8588957055214724","0.8749410099103351"
"342","0.8084104159401938","0.8024574669187146","0.8133270321361059","0.8421682236129721","0.8293950850661626","0.8525519848771267","0.8156917363045497","0.8064066852367688","0.8240482822655525","0.8696874483821828","0.859640831758034","0.8780718336483933"
"343","0.8084104159401938","0.8024574669187146","0.8133270321361059","0.8421682236129721","0.8293950850661626","0.8525519848771267","0.8156917363045497","0.8064066852367688","0.8240482822655525","0.8696874483821828","0.859640831758034","0.8780718336483933"
"346","0.8038906743302104","0.7852641783809986","0.8314065510597303","0.8380890672150944","0.8279205041202133","0.8627167630057804","0.8134705332086062","0.8063610851262862","0.824134705332086","0.8646928122522057","0.8550654386815317","0.8742774566473989"
"347","0.8038906743302104","0.7852641783809986","0.8314065510597303","0.8380890672150944","0.8279205041202133","0.8627167630057804","0.8134705332086062","0.8063610851262862","0.824134705332086","0.8646928122522057","0.8550654386815317","0.8742774566473989"
"350","0.8090120353734216","0.7944015444015444","0.8243243243243243","0.8376755609923927","0.8267374517374517","0.8508687258687259","0.8164814814814815","0.8097222222222222","0.825","0.8673099124584273","0.859073359073359","0.8754826254826255"
"351","0.8090120353734216","0.7944015444015444","0.8243243243243243","0.8376755609923927","0.8267374517374517","0.8508687258687259","0.8164814814814815","0.8097222222222222","0.825","0.8673099124584273","0.859073359073359","0.8754826254826255"
"354","0.8030268998639971","0.7925531914893618","0.8186180422264875","0.836073315339865","0.8181818181818181","0.8488483685220729","0.8114553990610329","0.8037558685446009","0.82018779342723","0.8666500220896431","0.8588007736943908","0.8771593090211133"
"355","0.8030268998639971","0.7925531914893618","0.8186180422264875","0.836073315339865","0.8181818181818181","0.8488483685220729","0.8114553990610329","0.8037558685446009","0.82018779342723","0.8666500220896431","0.8588007736943908","0.8771593090211133"
"358","0.8121642128751883","0.803960396039604","0.8174940898345153","0.8432280036514289","0.8368794326241135","0.8482269503546099","0.8205104408352669","0.8078886310904873","0.8292343387470997","0.8684982328020036","0.8603960396039604","0.8732860520094563"
"359","0.8121642128751883","0.803960396039604","0.8174940898345153","0.8432280036514289","0.8368794326241135","0.8482269503546099","0.8205104408352669","0.8078886310904873","0.8292343387470997","0.8684982328020036","0.8603960396039604","0.8732860520094563"
"362","0.8179755181737415","0.8054187192118226","0.8249648052557484","0.8440975235382912","0.8389162561576354","0.8493664946034726","0.8132208157524612","0.8049695264885138","0.8213783403656821","0.8704911545031937","0.8665024630541872","0.8770530267480057"
"363","0.8179755181737415","0.8054187192118226","0.8249648052557484","0.8440975235382912","0.8389162561576354","0.8493664946034726","0.8132208157524612","0.8049695264885138","0.8213783403656821","0.8704911545031937","0.8665024630541872","0.8770530267480057"
"366","0.8213394358131202","0.8098280098280098","0.8298872180451128","0.8465164138848349","0.8393120393120393","0.8529135338345865","0.8203686635944699","0.804147465437788","0.8285714285714285","0.8731209935157305","0.8648648648648649","0.8771498771498771"
"367","0.8213394358131202","0.8098280098280098","0.8298872180451128","0.8465164138848349","0.8393120393120393","0.8529135338345865","0.8203686635944699","0.804147465437788","0.8285714285714285","0.8731209935157305","0.8648648648648649","0.8771498771498771"
"370","0.811575550229897","0.8046467520151731","0.8165007112375533","0.8383078570939105","0.8321479374110953","0.8440018966334756","0.8245308924485126","0.814187643020595","0.8334096109839817","0.8669843205807266","0.8642095053346266","0.8691322901849218"
"371","0.811575550229897","0.8046467520151731","0.8165007112375533","0.8383078570939105","0.8321479374110953","0.8440018966334756","0.8245308924485126","0.814187643020595","0.8334096109839817","0.8669843205807266","0.8642095053346266","0.8691322901849218"
"374","0.817862253314182","0.8044444444444444","0.8257183231276496","0.8409488552770071","0.8325925925925926","0.8459726801695714","0.8094525035095929","0.8029948525970987","0.8170332241459991","0.8723834778411635","0.8681481481481481","0.8761186999528968"
"375","0.817862253314182","0.8044444444444444","0.8257183231276496","0.8409488552770071","0.8325925925925926","0.8459726801695714","0.8094525035095929","0.8029948525970987","0.8170332241459991","0.8723834778411635","0.8681481481481481","0.8761186999528968"
"378","0.8034659122442821","0.7898240608654303","0.8183547313361864","0.8365761719551719","0.8278370514064015","0.8454588682834047","0.8301204819277108","0.8211306765523633","0.835032437442076","0.8673290154520377","0.8579049466537343","0.8735140275796481"
"379","0.8034659122442821","0.7898240608654303","0.8183547313361864","0.8365761719551719","0.8278370514064015","0.8454588682834047","0.8301204819277108","0.8211306765523633","0.835032437442076","0.8673290154520377","0.8579049466537343","0.8735140275796481"
"382","0.8089259225906833","0.8042635658914729","0.8223620522749274","0.8395955747165251","0.8320425943852856","0.8547918683446273","0.8187962962962964","0.8041666666666667","0.8277777777777777","0.8660396827183563","0.8614341085271318","0.8702807357212003"
"383","0.8089259225906833","0.8042635658914729","0.8223620522749274","0.8395955747165251","0.8320425943852856","0.8547918683446273","0.8187962962962964","0.8041666666666667","0.8277777777777777","0.8660396827183563","0.8614341085271318","0.8702807357212003"
"386","0.8170831032274813","0.8071395456652759","0.8280018544274456","0.8457470506343311","0.8405192396847474","0.85628187297172","0.8094839609483963","0.797303579730358","0.8172942817294282","0.868802616076883","0.8657653307580879","0.8752897542883634"
"387","0.8170831032274813","0.8071395456652759","0.8280018544274456","0.8457470506343311","0.8405192396847474","0.85628187297172","0.8094839609483963","0.797303579730358","0.8172942817294282","0.868802616076883","0.8657653307580879","0.8752897542883634"
"390","0.8040381878700879","0.7809340394800193","0.8211342704798836","0.8414802288340949","0.8237843042850265","0.8545807077072225","0.8201963534361851","0.8092566619915849","0.8246844319775596","0.8679297833226872","0.8637457871930669","0.8744546776539021"
"391","0.8040381878700879","0.7809340394800193","0.8211342704798836","0.8414802288340949","0.8237843042850265","0.8545807077072225","0.8201963534361851","0.8092566619915849","0.8246844319775596","0.8679297833226872","0.8637457871930669","0.8744546776539021"
"394","0.8131995164144875","0.7984644913627639","0.8253968253968254","0.840253046874928","0.8248560460652591","0.847041847041847","0.8208198986642101","0.8157531091662829","0.8240442192538001","0.8671500675339449","0.8608445297504799","0.8744588744588745"
"395","0.8131995164144875","0.7984644913627639","0.8253968253968254","0.840253046874928","0.8248560460652591","0.847041847041847","0.8208198986642101","0.8157531091662829","0.8240442192538001","0.8671500675339449","0.8608445297504799","0.8744588744588745"
"398","0.8048667031014451","0.7867824409068982","0.8163466272772033","0.8360523321227202","0.8248914616497829","0.843426883308715","0.8234967622571693","0.8094357076780758","0.8325624421831638","0.8657117144463422","0.8581765557163531","0.8705071393402265"
"399","0.8048667031014451","0.7867824409068982","0.8163466272772033","0.8360523321227202","0.8248914616497829","0.843426883308715","0.8234967622571693","0.8094357076780758","0.8325624421831638","0.8657117144463422","0.8581765557163531","0.8705071393402265"
